Fecha,Pasajeros,Origen,Destino,Tipo de trafico,Año,Mes
2020-11-01,6495,ADOLFO SUAREZ MADRID-BARAJAS airport,BOGOTA INTL/CUNDINAMARCA airport,Salida,2020,11
2020-12-01,15089,ADOLFO SUAREZ MADRID-BARAJAS airport,BOGOTA INTL/CUNDINAMARCA airport,Salida,2020,12
2021-01-01,15762,ADOLFO SUAREZ MADRID-BARAJAS airport,BOGOTA INTL/CUNDINAMARCA airport,Salida,2021,1
2021-02-01,15162,ADOLFO SUAREZ MADRID-BARAJAS airport,BOGOTA INTL/CUNDINAMARCA airport,Salida,2021,2
2021-03-01,16322,ADOLFO SUAREZ MADRID-BARAJAS airport,BOGOTA INTL/CUNDINAMARCA airport,Salida,2021,3
2021-04-01,17164,ADOLFO SUAREZ MADRID-BARAJAS airport,BOGOTA INTL/CUNDINAMARCA airport,Salida,2021,4
2021-05-01,17012,ADOLFO SUAREZ MADRID-BARAJAS airport,BOGOTA INTL/CUNDINAMARCA airport,Salida,2021,5
2021-06-01,26474,ADOLFO SUAREZ MADRID-BARAJAS airport,BOGOTA INTL/CUNDINAMARCA airport,Salida,2021,6
2021-07-01,44276,ADOLFO SUAREZ MADRID-BARAJAS airport,BOGOTA INTL/CUNDINAMARCA airport,Salida,2021,7
2021-08-01,35001,ADOLFO SUAREZ MADRID-BARAJAS airport,BOGOTA INTL/CUNDINAMARCA airport,Salida,2021,8
2021-09-01,41505,ADOLFO SUAREZ MADRID-BARAJAS airport,BOGOTA INTL/CUNDINAMARCA airport,Salida,2021,9
2021-10-01,47246,ADOLFO SUAREZ MADRID-BARAJAS airport,BOGOTA INTL/CUNDINAMARCA airport,Salida,2021,10
2021-11-01,64454,ADOLFO SUAREZ MADRID-BARAJAS airport,BOGOTA INTL/CUNDINAMARCA airport,Salida,2021,11
2021-12-01,72941,ADOLFO SUAREZ MADRID-BARAJAS airport,BOGOTA INTL/CUNDINAMARCA airport,Salida,2021,12
2022-01-01,67406,ADOLFO SUAREZ MADRID-BARAJAS airport,BOGOTA INTL/CUNDINAMARCA airport,Salida,2022,1
2022-02-01,65397,ADOLFO SUAREZ MADRID-BARAJAS airport,BOGOTA INTL/CUNDINAMARCA airport,Salida,2022,2
2022-03-01,73384,ADOLFO SUAREZ MADRID-BARAJAS airport,BOGOTA INTL/CUNDINAMARCA airport,Salida,2022,3
2022-04-01,89536,ADOLFO SUAREZ MADRID-BARAJAS airport,BOGOTA INTL/CUNDINAMARCA airport,Salida,2022,4
2022-05-01,87163,ADOLFO SUAREZ MADRID-BARAJAS airport,BOGOTA INTL/CUNDINAMARCA airport,Salida,2022,5
2022-06-01,93586,ADOLFO SUAREZ MADRID-BARAJAS airport,BOGOTA INTL/CUNDINAMARCA airport,Salida,2022,6
2022-07-01,108356,ADOLFO SUAREZ MADRID-BARAJAS airport,BOGOTA INTL/CUNDINAMARCA airport,Salida,2022,7
2022-08-01,104130,ADOLFO SUAREZ MADRID-BARAJAS airport,BOGOTA INTL/CUNDINAMARCA airport,Salida,2022,8
2022-09-01,99057,ADOLFO SUAREZ MADRID-BARAJAS airport,BOGOTA INTL/CUNDINAMARCA airport,Salida,2022,9
2022-10-01,102787,ADOLFO SUAREZ MADRID-BARAJAS airport,BOGOTA INTL/CUNDINAMARCA airport,Salida,2022,10
2022-11-01,94370,ADOLFO SUAREZ MADRID-BARAJAS airport,BOGOTA INTL/CUNDINAMARCA airport,Salida,2022,11
2022-12-01,104633,ADOLFO SUAREZ MADRID-BARAJAS airport,BOGOTA INTL/CUNDINAMARCA airport,Salida,2022,12
2023-01-01,102345,ADOLFO SUAREZ MADRID-BARAJAS airport,BOGOTA INTL/CUNDINAMARCA airport,Salida,2023,1
2023-02-01,84833,ADOLFO SUAREZ MADRID-BARAJAS airport,BOGOTA INTL/CUNDINAMARCA airport,Salida,2023,2
2023-03-01,90639,ADOLFO SUAREZ MADRID-BARAJAS airport,BOGOTA INTL/CUNDINAMARCA airport,Salida,2023,3
2023-04-01,93526,ADOLFO SUAREZ MADRID-BARAJAS airport,BOGOTA INTL/CUNDINAMARCA airport,Salida,2023,4
2023-05-01,97479,ADOLFO SUAREZ MADRID-BARAJAS airport,BOGOTA INTL/CUNDINAMARCA airport,Salida,2023,5
2023-06-01,118679,ADOLFO SUAREZ MADRID-BARAJAS airport,BOGOTA INTL/CUNDINAMARCA airport,Salida,2023,6
2023-07-01,134618,ADOLFO SUAREZ MADRID-BARAJAS airport,BOGOTA INTL/CUNDINAMARCA airport,Salida,2023,7
2023-08-01,132276,ADOLFO SUAREZ MADRID-BARAJAS airport,BOGOTA INTL/CUNDINAMARCA airport,Salida,2023,8
2023-09-01,117127,ADOLFO SUAREZ MADRID-BARAJAS airport,BOGOTA INTL/CUNDINAMARCA airport,Salida,2023,9
2023-10-01,115385,ADOLFO SUAREZ MADRID-BARAJAS airport,BOGOTA INTL/CUNDINAMARCA airport,Salida,2023,10
2023-11-01,111684,ADOLFO SUAREZ MADRID-BARAJAS airport,BOGOTA INTL/CUNDINAMARCA airport,Salida,2023,11
2023-12-01,133903,ADOLFO SUAREZ MADRID-BARAJAS airport,BOGOTA INTL/CUNDINAMARCA airport,Salida,2023,12
2024-01-01,131638,ADOLFO SUAREZ MADRID-BARAJAS airport,BOGOTA INTL/CUNDINAMARCA airport,Salida,2024,1
2024-02-01,104600,ADOLFO SUAREZ MADRID-BARAJAS airport,BOGOTA INTL/CUNDINAMARCA airport,Salida,2024,2
2024-03-01,110566,ADOLFO SUAREZ MADRID-BARAJAS airport,BOGOTA INTL/CUNDINAMARCA airport,Salida,2024,3
2024-04-01,111730,ADOLFO SUAREZ MADRID-BARAJAS airport,BOGOTA INTL/CUNDINAMARCA airport,Salida,2024,4
2024-05-01,120109,ADOLFO SUAREZ MADRID-BARAJAS airport,BOGOTA INTL/CUNDINAMARCA airport,Salida,2024,5
2024-06-01,128995,ADOLFO SUAREZ MADRID-BARAJAS airport,BOGOTA INTL/CUNDINAMARCA airport,Salida,2024,6
2024-07-01,143761,ADOLFO SUAREZ MADRID-BARAJAS airport,BOGOTA INTL/CUNDINAMARCA airport,Salida,2024,7
2024-08-01,144691,ADOLFO SUAREZ MADRID-BARAJAS airport,BOGOTA INTL/CUNDINAMARCA airport,Salida,2024,8
2024-09-01,136701,ADOLFO SUAREZ MADRID-BARAJAS airport,BOGOTA INTL/CUNDINAMARCA airport,Salida,2024,9
2024-10-01,137279,ADOLFO SUAREZ MADRID-BARAJAS airport,BOGOTA INTL/CUNDINAMARCA airport,Salida,2024,10
2024-11-01,133791,ADOLFO SUAREZ MADRID-BARAJAS airport,BOGOTA INTL/CUNDINAMARCA airport,Salida,2024,11
2024-12-01,142232,ADOLFO SUAREZ MADRID-BARAJAS airport,BOGOTA INTL/CUNDINAMARCA airport,Salida,2024,12
2013-01-01,9726,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2013,1
2013-02-01,8480,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2013,2
2013-03-01,9283,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2013,3
2013-04-01,8310,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2013,4
2013-05-01,9107,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2013,5
2013-06-01,9689,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2013,6
2013-07-01,10775,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2013,7
2013-08-01,10045,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2013,8
2013-09-01,9730,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2013,9
2013-10-01,7122,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2013,10
2013-11-01,5219,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2013,11
2013-12-01,5434,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2013,12
2015-01-01,5704,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2015,1
2015-02-01,4599,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2015,2
2015-03-01,4988,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2015,3
2015-04-01,4753,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2015,4
2015-05-01,5287,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2015,5
2015-06-01,6069,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2015,6
2015-07-01,16405,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2015,7
2015-08-01,16311,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2015,8
2015-09-01,14592,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2015,9
2015-10-01,13917,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2015,10
2015-11-01,11346,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2015,11
2015-12-01,15166,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2015,12
2016-01-01,16389,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2016,1
2016-02-01,12573,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2016,2
2016-03-01,14314,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2016,3
2016-04-01,13286,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2016,4
2016-05-01,13987,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2016,5
2016-06-01,16501,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2016,6
2016-07-01,17861,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2016,7
2016-08-01,16050,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2016,8
2016-09-01,16026,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2016,9
2016-10-01,16717,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2016,10
2016-11-01,15428,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2016,11
2016-12-01,20415,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2016,12
2017-01-01,19246,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2017,1
2017-02-01,15127,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2017,2
2017-03-01,16431,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2017,3
2017-04-01,11788,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2017,4
2017-05-01,12234,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2017,5
2017-06-01,12813,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2017,6
2017-07-01,13046,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2017,7
2017-08-01,13449,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2017,8
2017-09-01,8932,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2017,9
2017-10-01,11978,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2017,10
2017-11-01,13032,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2017,11
2017-12-01,16477,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2017,12
2018-01-01,15036,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2018,1
2018-02-01,13297,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2018,2
2018-03-01,14717,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2018,3
2018-04-01,14504,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2018,4
2018-05-01,15004,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2018,5
2018-06-01,17429,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2018,6
2018-07-01,17269,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2018,7
2018-08-01,15966,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2018,8
2018-09-01,12973,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2018,9
2018-10-01,13475,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2018,10
2018-11-01,11814,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2018,11
2018-12-01,11887,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2018,12
2019-01-01,12104,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2019,1
2019-02-01,10430,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2019,2
2019-03-01,10516,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2019,3
2019-04-01,10575,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2019,4
2019-05-01,11294,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2019,5
2019-06-01,11148,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2019,6
2019-07-01,12224,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2019,7
2019-08-01,11494,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2019,8
2019-09-01,11580,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2019,9
2019-10-01,11668,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2019,10
2019-11-01,10318,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2019,11
2019-12-01,13102,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2019,12
2022-01-01,6156,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2022,1
2022-02-01,5966,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2022,2
2022-03-01,6281,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2022,3
2022-04-01,6527,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2022,4
2022-05-01,6682,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2022,5
2022-06-01,7603,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2022,6
2022-07-01,8207,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2022,7
2022-08-01,8204,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2022,8
2022-09-01,7632,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2022,9
2022-10-01,8017,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2022,10
2022-11-01,7104,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2022,11
2022-12-01,7267,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2022,12
2023-01-01,7366,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2023,1
2023-02-01,6383,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2023,2
2023-03-01,6118,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2023,3
2023-04-01,5341,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2023,4
2023-05-01,5476,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2023,5
2023-06-01,6362,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2023,6
2023-07-01,8460,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2023,7
2023-08-01,7748,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2023,8
2023-09-01,6963,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2023,9
2023-10-01,5810,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2023,10
2023-11-01,6036,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2023,11
2023-12-01,6251,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2023,12
2024-01-01,5336,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2024,1
2024-02-01,5320,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2024,2
2024-03-01,5773,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2024,3
2024-04-01,5443,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2024,4
2024-05-01,6127,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2024,5
2024-06-01,6337,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2024,6
2024-07-01,6372,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2024,7
2024-08-01,6672,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2024,8
2024-09-01,6128,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2024,9
2024-10-01,7117,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2024,10
2024-11-01,6914,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2024,11
2024-12-01,12965,ADOLFO SUAREZ MADRID-BARAJAS airport,CALI INTL/VALLE airport,Salida,2024,12
2017-01-01,5564,ADOLFO SUAREZ MADRID-BARAJAS airport,RIONEGRO INTL/ANTIOQUIA airport,Salida,2017,1
2017-02-01,3616,ADOLFO SUAREZ MADRID-BARAJAS airport,RIONEGRO INTL/ANTIOQUIA airport,Salida,2017,2
2017-03-01,5364,ADOLFO SUAREZ MADRID-BARAJAS airport,RIONEGRO INTL/ANTIOQUIA airport,Salida,2017,3
2017-04-01,11130,ADOLFO SUAREZ MADRID-BARAJAS airport,RIONEGRO INTL/ANTIOQUIA airport,Salida,2017,4
2017-05-01,10437,ADOLFO SUAREZ MADRID-BARAJAS airport,RIONEGRO INTL/ANTIOQUIA airport,Salida,2017,5
2017-06-01,12631,ADOLFO SUAREZ MADRID-BARAJAS airport,RIONEGRO INTL/ANTIOQUIA airport,Salida,2017,6
2017-07-01,12522,ADOLFO SUAREZ MADRID-BARAJAS airport,RIONEGRO INTL/ANTIOQUIA airport,Salida,2017,7
2017-08-01,12435,ADOLFO SUAREZ MADRID-BARAJAS airport,RIONEGRO INTL/ANTIOQUIA airport,Salida,2017,8
2017-09-01,9633,ADOLFO SUAREZ MADRID-BARAJAS airport,RIONEGRO INTL/ANTIOQUIA airport,Salida,2017,9
2017-10-01,6530,ADOLFO SUAREZ MADRID-BARAJAS airport,RIONEGRO INTL/ANTIOQUIA airport,Salida,2017,10
2017-11-01,6153,ADOLFO SUAREZ MADRID-BARAJAS airport,RIONEGRO INTL/ANTIOQUIA airport,Salida,2017,11
2017-12-01,13372,ADOLFO SUAREZ MADRID-BARAJAS airport,RIONEGRO INTL/ANTIOQUIA airport,Salida,2017,12
2018-01-01,12374,ADOLFO SUAREZ MADRID-BARAJAS airport,RIONEGRO INTL/ANTIOQUIA airport,Salida,2018,1
2018-02-01,9593,ADOLFO SUAREZ MADRID-BARAJAS airport,RIONEGRO INTL/ANTIOQUIA airport,Salida,2018,2
2018-03-01,11984,ADOLFO SUAREZ MADRID-BARAJAS airport,RIONEGRO INTL/ANTIOQUIA airport,Salida,2018,3
2018-04-01,10954,ADOLFO SUAREZ MADRID-BARAJAS airport,RIONEGRO INTL/ANTIOQUIA airport,Salida,2018,4
2018-05-01,12203,ADOLFO SUAREZ MADRID-BARAJAS airport,RIONEGRO INTL/ANTIOQUIA airport,Salida,2018,5
2018-06-01,13269,ADOLFO SUAREZ MADRID-BARAJAS airport,RIONEGRO INTL/ANTIOQUIA airport,Salida,2018,6
2018-07-01,13545,ADOLFO SUAREZ MADRID-BARAJAS airport,RIONEGRO INTL/ANTIOQUIA airport,Salida,2018,7
2018-08-01,13527,ADOLFO SUAREZ MADRID-BARAJAS airport,RIONEGRO INTL/ANTIOQUIA airport,Salida,2018,8
2018-09-01,11471,ADOLFO SUAREZ MADRID-BARAJAS airport,RIONEGRO INTL/ANTIOQUIA airport,Salida,2018,9
2018-10-01,12034,ADOLFO SUAREZ MADRID-BARAJAS airport,RIONEGRO INTL/ANTIOQUIA airport,Salida,2018,10
2018-11-01,11539,ADOLFO SUAREZ MADRID-BARAJAS airport,RIONEGRO INTL/ANTIOQUIA airport,Salida,2018,11
2018-12-01,12579,ADOLFO SUAREZ MADRID-BARAJAS airport,RIONEGRO INTL/ANTIOQUIA airport,Salida,2018,12
2019-01-01,12997,ADOLFO SUAREZ MADRID-BARAJAS airport,RIONEGRO INTL/ANTIOQUIA airport,Salida,2019,1
2019-02-01,10156,ADOLFO SUAREZ MADRID-BARAJAS airport,RIONEGRO INTL/ANTIOQUIA airport,Salida,2019,2
2019-03-01,9402,ADOLFO SUAREZ MADRID-BARAJAS airport,RIONEGRO INTL/ANTIOQUIA airport,Salida,2019,3
2019-04-01,7384,ADOLFO SUAREZ MADRID-BARAJAS airport,RIONEGRO INTL/ANTIOQUIA airport,Salida,2019,4
2019-05-01,11623,ADOLFO SUAREZ MADRID-BARAJAS airport,RIONEGRO INTL/ANTIOQUIA airport,Salida,2019,5
2019-06-01,18999,ADOLFO SUAREZ MADRID-BARAJAS airport,RIONEGRO INTL/ANTIOQUIA airport,Salida,2019,6
2019-07-01,19153,ADOLFO SUAREZ MADRID-BARAJAS airport,RIONEGRO INTL/ANTIOQUIA airport,Salida,2019,7
2019-08-01,19684,ADOLFO SUAREZ MADRID-BARAJAS airport,RIONEGRO INTL/ANTIOQUIA airport,Salida,2019,8
2019-09-01,16938,ADOLFO SUAREZ MADRID-BARAJAS airport,RIONEGRO INTL/ANTIOQUIA airport,Salida,2019,9
2019-10-01,20199,ADOLFO SUAREZ MADRID-BARAJAS airport,RIONEGRO INTL/ANTIOQUIA airport,Salida,2019,10
2019-11-01,16872,ADOLFO SUAREZ MADRID-BARAJAS airport,RIONEGRO INTL/ANTIOQUIA airport,Salida,2019,11
2019-12-01,18669,ADOLFO SUAREZ MADRID-BARAJAS airport,RIONEGRO INTL/ANTIOQUIA airport,Salida,2019,12
2022-01-01,6535,ADOLFO SUAREZ MADRID-BARAJAS airport,RIONEGRO INTL/ANTIOQUIA airport,Salida,2022,1
2022-02-01,6049,ADOLFO SUAREZ MADRID-BARAJAS airport,RIONEGRO INTL/ANTIOQUIA airport,Salida,2022,2
2022-03-01,7331,ADOLFO SUAREZ MADRID-BARAJAS airport,RIONEGRO INTL/ANTIOQUIA airport,Salida,2022,3
2022-04-01,12298,ADOLFO SUAREZ MADRID-BARAJAS airport,RIONEGRO INTL/ANTIOQUIA airport,Salida,2022,4
2022-05-01,12166,ADOLFO SUAREZ MADRID-BARAJAS airport,RIONEGRO INTL/ANTIOQUIA airport,Salida,2022,5
2022-06-01,14152,ADOLFO SUAREZ MADRID-BARAJAS airport,RIONEGRO INTL/ANTIOQUIA airport,Salida,2022,6
2022-07-01,17231,ADOLFO SUAREZ MADRID-BARAJAS airport,RIONEGRO INTL/ANTIOQUIA airport,Salida,2022,7
2022-08-01,15496,ADOLFO SUAREZ MADRID-BARAJAS airport,RIONEGRO INTL/ANTIOQUIA airport,Salida,2022,8
2022-09-01,15762,ADOLFO SUAREZ MADRID-BARAJAS airport,RIONEGRO INTL/ANTIOQUIA airport,Salida,2022,9
2022-10-01,15940,ADOLFO SUAREZ MADRID-BARAJAS airport,RIONEGRO INTL/ANTIOQUIA airport,Salida,2022,10
2022-11-01,14994,ADOLFO SUAREZ MADRID-BARAJAS airport,RIONEGRO INTL/ANTIOQUIA airport,Salida,2022,11
2022-12-01,16425,ADOLFO SUAREZ MADRID-BARAJAS airport,RIONEGRO INTL/ANTIOQUIA airport,Salida,2022,12
2023-01-01,14838,ADOLFO SUAREZ MADRID-BARAJAS airport,RIONEGRO INTL/ANTIOQUIA airport,Salida,2023,1
2023-02-01,13126,ADOLFO SUAREZ MADRID-BARAJAS airport,RIONEGRO INTL/ANTIOQUIA airport,Salida,2023,2
2023-03-01,14707,ADOLFO SUAREZ MADRID-BARAJAS airport,RIONEGRO INTL/ANTIOQUIA airport,Salida,2023,3
2023-04-01,15713,ADOLFO SUAREZ MADRID-BARAJAS airport,RIONEGRO INTL/ANTIOQUIA airport,Salida,2023,4
2023-05-01,16847,ADOLFO SUAREZ MADRID-BARAJAS airport,RIONEGRO INTL/ANTIOQUIA airport,Salida,2023,5
2023-06-01,19856,ADOLFO SUAREZ MADRID-BARAJAS airport,RIONEGRO INTL/ANTIOQUIA airport,Salida,2023,6
2023-07-01,21054,ADOLFO SUAREZ MADRID-BARAJAS airport,RIONEGRO INTL/ANTIOQUIA airport,Salida,2023,7
2023-08-01,20366,ADOLFO SUAREZ MADRID-BARAJAS airport,RIONEGRO INTL/ANTIOQUIA airport,Salida,2023,8
2023-09-01,20149,ADOLFO SUAREZ MADRID-BARAJAS airport,RIONEGRO INTL/ANTIOQUIA airport,Salida,2023,9
2023-10-01,21096,ADOLFO SUAREZ MADRID-BARAJAS airport,RIONEGRO INTL/ANTIOQUIA airport,Salida,2023,10
2023-11-01,18935,ADOLFO SUAREZ MADRID-BARAJAS airport,RIONEGRO INTL/ANTIOQUIA airport,Salida,2023,11
2023-12-01,22361,ADOLFO SUAREZ MADRID-BARAJAS airport,RIONEGRO INTL/ANTIOQUIA airport,Salida,2023,12
2024-01-01,22710,ADOLFO SUAREZ MADRID-BARAJAS airport,RIONEGRO INTL/ANTIOQUIA airport,Salida,2024,1
